# OpenSignals Text File Format. Version 1
# {"00:07:80:8C:07:08": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:8C:07:08", "device connection": "BTH00:07:80:8C:07:08", "sampling rate": 500, "resolution": [16], "firmware version": 779, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2025-4-30", "time": "16:32:19.863", "channels": [1], "sensor": ["EDA"], "label": ["CH1"], "column": ["nSeq", "DI", "CH1"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["orange"], "convertedValues": 0}}
# EndOfHeader
0	0	31288	
1	0	31348	
2	0	31394	
3	0	31416	
4	0	31416	
5	0	31416	
6	0	31392	
7	0	31362	
8	0	31284	
9	0	31264	
10	0	31282	
11	0	31332	
12	0	31388	
13	0	31408	
14	0	31424	
15	0	31412	
16	0	31388	
17	0	31344	
18	0	31276	
19	0	31256	
20	0	31276	
21	0	31322	
22	0	31376	
23	0	31404	
24	0	31416	
25	0	31404	
26	0	31376	
27	0	31336	
28	0	31268	
29	0	31240	
30	0	31268	
31	0	31308	
32	0	31368	
33	0	31396	
34	0	31396	
35	0	31392	
36	0	31368	
37	0	31320	
38	0	31264	
39	0	31240	
40	0	31256	
41	0	31308	
42	0	31360	
43	0	31388	
44	0	31376	
45	0	31368	
46	0	31356	
47	0	31312	
48	0	31260	
49	0	31236	
50	0	31244	
51	0	31288	
52	0	31352	
53	0	31376	
54	0	31364	
55	0	31369	
56	0	31342	
57	0	31296	
58	0	31244	
59	0	31216	
60	0	31236	
61	0	31284	
62	0	31330	
63	0	31364	
64	0	31360	
65	0	31348	
66	0	31334	
67	0	31300	
68	0	31236	
69	0	31212	
70	0	31228	
71	0	31268	
72	0	31328	
73	0	31336	
74	0	31344	
75	0	31348	
76	0	31324	
77	0	31280	
78	0	31208	
79	0	31212	
80	0	31226	
81	0	31261	
82	0	31324	
83	0	31326	
84	0	31332	
85	0	31330	
86	0	31312	
87	0	31272	
88	0	31212	
89	0	31200	
90	0	31204	
91	0	31256	
92	0	31304	
93	0	31328	
94	0	31324	
95	0	31314	
96	0	31304	
97	0	31268	
98	0	31212	
99	0	31194	
100	0	31208	
101	0	31244	
102	0	31296	
103	0	31316	
104	0	31312	
105	0	31308	
106	0	31288	
107	0	31244	
108	0	31200	
109	0	31178	
110	0	31192	
111	0	31232	
112	0	31268	
113	0	31296	
114	0	31312	
115	0	31288	
116	0	31280	
117	0	31244	
118	0	31184	
119	0	31168	
120	0	31172	
121	0	31218	
122	0	31276	
123	0	31296	
124	0	31304	
125	0	31292	
126	0	31268	
127	0	31232	
128	0	31164	
129	0	31156	
130	0	31172	
131	0	31212	
132	0	31264	
133	0	31280	
134	0	31292	
135	0	31276	
136	0	31260	
137	0	31220	
138	0	31168	
139	0	31138	
140	0	31160	
141	0	31204	
142	0	31256	
143	0	31272	
144	0	31280	
145	0	31272	
146	0	31256	
147	0	31216	
148	0	31160	
149	0	31134	
150	0	31152	
151	0	31196	
152	0	31248	
153	0	31276	
154	0	31272	
155	0	31264	
156	0	31248	
157	0	31200	
158	0	31154	
159	0	31144	
160	0	31154	
161	0	31194	
162	0	31240	
163	0	31276	
164	0	31276	
165	0	31264	
166	0	31248	
167	0	31212	
168	0	31160	
169	0	31128	
170	0	31140	
171	0	31192	
172	0	31248	
173	0	31264	
174	0	31264	
175	0	31260	
176	0	31244	
177	0	31212	
178	0	31140	
179	0	31136	
180	0	31146	
181	0	31184	
182	0	31240	
183	0	31268	
184	0	31264	
185	0	31252	
186	0	31248	
187	0	31202	
188	0	31152	
189	0	31116	
190	0	31152	
191	0	31192	
192	0	31242	
193	0	31264	
194	0	31268	
195	0	31260	
196	0	31234	
197	0	31200	
198	0	31136	
199	0	31132	
200	0	31144	
201	0	31188	
202	0	31236	
203	0	31256	
204	0	31264	
205	0	31256	
206	0	31228	
207	0	31192	
208	0	31137	
209	0	31129	
210	0	31138	
211	0	31180	
212	0	31232	
213	0	31248	
214	0	31264	
215	0	31248	
216	0	31232	
217	0	31196	
218	0	31144	
219	0	31120	
220	0	31148	
221	0	31188	
222	0	31236	
223	0	31260	
224	0	31268	
225	0	31264	
226	0	31232	
227	0	31204	
228	0	31148	
229	0	31124	
230	0	31140	
231	0	31188	
232	0	31232	
233	0	31260	
234	0	31264	
235	0	31264	
236	0	31238	
237	0	31204	
238	0	31140	
239	0	31124	
240	0	31140	
241	0	31184	
242	0	31248	
243	0	31264	
244	0	31260	
245	0	31256	
246	0	31238	
247	0	31188	
248	0	31144	
249	0	31124	
250	0	31140	
251	0	31188	
252	0	31236	
253	0	31264	
254	0	31256	
255	0	31252	
256	0	31232	
257	0	31200	
258	0	31144	
259	0	31124	
260	0	31144	
261	0	31186	
262	0	31238	
263	0	31264	
264	0	31256	
265	0	31252	
266	0	31228	
267	0	31200	
268	0	31144	
269	0	31121	
270	0	31140	
271	0	31176	
272	0	31232	
273	0	31260	
274	0	31272	
275	0	31264	
276	0	31240	
277	0	31212	
278	0	31157	
279	0	31133	
280	0	31152	
281	0	31200	
282	0	31252	
283	0	31272	
284	0	31280	
285	0	31268	
286	0	31252	
287	0	31216	
288	0	31156	
289	0	31146	
290	0	31156	
291	0	31208	
292	0	31260	
293	0	31304	
294	0	31296	
295	0	31288	
296	0	31268	
297	0	31244	
298	0	31188	
299	0	31168	
300	0	31186	
301	0	31228	
302	0	31280	
303	0	31312	
304	0	31312	
305	0	31300	
306	0	31288	
307	0	31244	
308	0	31196	
309	0	31184	
310	0	31192	
311	0	31232	
312	0	31280	
313	0	31312	
314	0	31324	
315	0	31296	
316	0	31280	
317	0	31241	
318	0	31184	
319	0	31162	
320	0	31182	
321	0	31216	
322	0	31268	
323	0	31288	
324	0	31288	
325	0	31288	
326	0	31256	
327	0	31212	
328	0	31168	
329	0	31136	
330	0	31156	
331	0	31196	
332	0	31244	
333	0	31264	
334	0	31272	
335	0	31264	
336	0	31244	
337	0	31204	
338	0	31158	
339	0	31132	
340	0	31144	
341	0	31176	
342	0	31228	
343	0	31258	
344	0	31264	
345	0	31264	
346	0	31239	
347	0	31196	
348	0	31140	
349	0	31120	
350	0	31140	
351	0	31188	
352	0	31236	
353	0	31257	
354	0	31258	
355	0	31256	
356	0	31238	
357	0	31193	
358	0	31144	
359	0	31116	
360	0	31125	
361	0	31176	
362	0	31236	
363	0	31252	
364	0	31252	
365	0	31244	
366	0	31228	
367	0	31188	
368	0	31128	
369	0	31112	
370	0	31128	
371	0	31166	
372	0	31217	
373	0	31244	
374	0	31252	
375	0	31240	
376	0	31224	
377	0	31184	
378	0	31128	
379	0	31116	
380	0	31124	
381	0	31168	
382	0	31232	
383	0	31256	
384	0	31256	
385	0	31266	
386	0	31236	
387	0	31196	
388	0	31136	
389	0	31124	
390	0	31136	
391	0	31184	
392	0	31248	
393	0	31276	
394	0	31280	
395	0	31276	
396	0	31264	
397	0	31234	
398	0	31168	
399	0	31152	
400	0	31178	
401	0	31224	
402	0	31276	
403	0	31308	
404	0	31312	
405	0	31304	
406	0	31292	
407	0	31252	
408	0	31200	
409	0	31177	
410	0	31192	
411	0	31248	
412	0	31304	
413	0	31332	
414	0	31336	
415	0	31322	
416	0	31320	
417	0	31276	
418	0	31220	
419	0	31204	
420	0	31216	
421	0	31260	
422	0	31308	
423	0	31336	
424	0	31336	
425	0	31328	
426	0	31312	
427	0	31282	
428	0	31214	
429	0	31200	
430	0	31204	
431	0	31250	
432	0	31306	
433	0	31324	
434	0	31336	
435	0	31336	
436	0	31308	
437	0	31274	
438	0	31214	
439	0	31198	
440	0	31212	
441	0	31256	
442	0	31296	
443	0	31328	
444	0	31324	
445	0	31326	
446	0	31308	
447	0	31268	
448	0	31212	
449	0	31196	
450	0	31216	
451	0	31260	
452	0	31308	
453	0	31332	
454	0	31334	
455	0	31332	
456	0	31312	
457	0	31280	
458	0	31218	
459	0	31204	
460	0	31221	
461	0	31256	
462	0	31312	
463	0	31342	
464	0	31344	
465	0	31344	
466	0	31316	
467	0	31292	
468	0	31228	
469	0	31208	
470	0	31232	
471	0	31268	
472	0	31316	
473	0	31344	
474	0	31340	
475	0	31336	
476	0	31320	
477	0	31290	
478	0	31232	
479	0	31208	
480	0	31220	
481	0	31258	
482	0	31313	
483	0	31336	
484	0	31338	
485	0	31320	
486	0	31312	
487	0	31276	
488	0	31216	
489	0	31196	
490	0	31212	
491	0	31248	
492	0	31296	
493	0	31308	
494	0	31328	
495	0	31304	
496	0	31298	
497	0	31264	
498	0	31208	
499	0	31192	
500	0	31208	
501	0	31240	
502	0	31292	
503	0	31312	
504	0	31312	
505	0	31306	
506	0	31289	
507	0	31268	
508	0	31208	
509	0	31194	
510	0	31213	
511	0	31248	
512	0	31296	
513	0	31328	
514	0	31328	
515	0	31328	
516	0	31304	
517	0	31280	
518	0	31220	
519	0	31204	
520	0	31216	
521	0	31264	
522	0	31304	
523	0	31344	
524	0	31344	
525	0	31328	
526	0	31320	
527	0	31292	
528	0	31236	
529	0	31212	
530	0	31236	
531	0	31268	
532	0	31313	
533	0	31332	
534	0	31332	
535	0	31328	
536	0	31308	
537	0	31284	
538	0	31236	
539	0	31216	
540	0	31216	
541	0	31264	
542	0	31312	
543	0	31328	
544	0	31332	
545	0	31328	
546	0	31304	
547	0	31280	
548	0	31212	
549	0	31212	
550	0	31212	
551	0	31256	
552	0	31300	
553	0	31328	
554	0	31320	
555	0	31324	
556	0	31296	
557	0	31276	
558	0	31220	
559	0	31204	
560	0	31212	
561	0	31248	
562	0	31296	
563	0	31320	
564	0	31330	
565	0	31320	
566	0	31306	
567	0	31276	
568	0	31224	
569	0	31200	
570	0	31212	
571	0	31264	
572	0	31300	
573	0	31332	
574	0	31324	
575	0	31332	
576	0	31316	
577	0	31280	
578	0	31244	
579	0	31214	
580	0	31238	
581	0	31268	
582	0	31314	
583	0	31332	
584	0	31336	
585	0	31336	
586	0	31316	
587	0	31297	
588	0	31252	
589	0	31224	
590	0	31236	
591	0	31268	
592	0	31318	
593	0	31340	
594	0	31348	
595	0	31340	
596	0	31328	
597	0	31296	
598	0	31246	
599	0	31224	
600	0	31232	
601	0	31280	
602	0	31316	
603	0	31344	
604	0	31348	
605	0	31350	
606	0	31328	
607	0	31296	
608	0	31252	
609	0	31232	
610	0	31238	
611	0	31272	
612	0	31320	
613	0	31344	
614	0	31344	
615	0	31340	
616	0	31328	
617	0	31304	
618	0	31256	
619	0	31228	
620	0	31258	
621	0	31288	
622	0	31336	
623	0	31358	
624	0	31360	
625	0	31360	
626	0	31332	
627	0	31320	
628	0	31260	
629	0	31248	
630	0	31264	
631	0	31304	
632	0	31352	
633	0	31376	
634	0	31376	
635	0	31372	
636	0	31360	
637	0	31328	
638	0	31284	
639	0	31268	
640	0	31272	
641	0	31312	
642	0	31352	
643	0	31388	
644	0	31393	
645	0	31376	
646	0	31360	
647	0	31344	
648	0	31288	
649	0	31264	
650	0	31276	
651	0	31312	
652	0	31360	
653	0	31384	
654	0	31380	
655	0	31376	
656	0	31360	
657	0	31332	
658	0	31276	
659	0	31264	
660	0	31272	
661	0	31304	
662	0	31344	
663	0	31376	
664	0	31376	
665	0	31376	
666	0	31352	
667	0	31322	
668	0	31264	
669	0	31248	
670	0	31264	
671	0	31284	
672	0	31340	
673	0	31366	
674	0	31360	
675	0	31356	
676	0	31332	
677	0	31300	
678	0	31256	
679	0	31228	
680	0	31236	
681	0	31274	
682	0	31312	
683	0	31344	
684	0	31340	
685	0	31344	
686	0	31320	
687	0	31288	
688	0	31236	
689	0	31224	
690	0	31228	
691	0	31264	
692	0	31306	
693	0	31341	
694	0	31340	
695	0	31332	
696	0	31320	
697	0	31288	
698	0	31232	
699	0	31212	
700	0	31220	
701	0	31264	
702	0	31292	
