timestamp,mi_score,behavioral_state
0.0,0.5663386922116974,Focused
1.5,0.48847094716728495,Neutral
3.0,0.477608384968467,Neutral
4.5,0.6250763359560194,Focused
6.0,0.6486491663897165,Focused
7.5,0.5236981372280618,Focused
9.0,0.4459996034691549,Neutral
10.5,0.4051263735749562,Neutral
12.0,0.4539110490765578,Neutral
13.5,0.833736849399051,Focused
15.0,0.6312074879327776,Focused
16.5,0.5308164687004002,Focused
18.0,0.4670634673446601,Neutral
19.5,0.5105351290990526,Focused
21.0,0.6694874151430386,Focused
22.5,0.650812291256834,Focused
24.0,0.5231239557132643,Focused
25.5,0.6412275211374789,Focused
27.0,0.6002334917759372,Focused
28.5,0.6003690985247533,Focused
30.0,0.6740284758117226,Focused
31.5,0.6008755562898627,Focused
33.0,0.38518396405390515,Neutral
34.5,0.5837950023514507,Focused
36.0,0.6001665165432204,Focused
37.5,0.7523598736643509,Focused
39.0,0.8446830635482726,Focused
40.5,0.6363238864322563,Focused
42.0,0.7176447048901438,Focused
43.5,0.5913928975631498,Focused
45.0,0.5886034098202176,Focused
46.5,0.6074705765325742,Focused
48.0,0.48475321285162076,Neutral
49.5,0.4532678006424057,Neutral
51.0,0.453508438719138,Neutral
52.5,0.45764867724594654,Neutral
54.0,0.5137741957721392,Focused
55.5,0.4631956652432509,Neutral
57.0,0.5254796881645877,Focused
58.5,0.6257477638902492,Focused
60.0,0.8299950640250624,Focused
61.5,0.6777156197324964,Focused
63.0,0.7544817802772184,Focused
64.5,0.9084571641648236,Focused
66.0,0.6747086338315771,Focused
67.5,0.5746567088208977,Focused
69.0,0.5173915354501523,Focused
70.5,0.7129675698306258,Focused
72.0,0.7923884491410292,Focused
73.5,0.7462924720739883,Focused
75.0,0.7907498930967207,Focused
76.5,0.7107586443057874,Focused
78.0,0.7015488476280184,Focused
79.5,0.7787859244002941,Focused
81.0,0.6689693444465874,Focused
82.5,0.6935961064068248,Focused
84.0,0.6730460687888433,Focused
85.5,0.6109438486756991,Focused
87.0,0.5815610279218094,Focused
88.5,0.5460927160009522,Focused
90.0,0.4861710340280774,Neutral
91.5,0.48757327981115095,Neutral
93.0,0.5106357158580103,Focused
94.5,0.7292989695031137,Focused
96.0,0.5392451410026887,Focused
97.5,0.581994269698885,Focused
99.0,0.590744769588649,Focused
100.5,0.5569445163918484,Focused
102.0,0.501698999509151,Focused
103.5,0.6047078626865919,Focused
105.0,0.5353452220035891,Focused
106.5,0.5294661365168688,Focused
108.0,0.6846050276340812,Focused
109.5,0.819623166471827,Focused
111.0,0.6530128959408914,Focused
112.5,0.6755430980696739,Focused
114.0,0.8226933952773526,Focused
115.5,0.6599637939776775,Focused
117.0,0.6159540537584012,Focused
118.5,0.7243479799692397,Focused
120.0,0.6833083306236858,Focused
121.5,0.7458124734588569,Focused
123.0,0.6758468703804749,Focused
124.5,0.624070333973396,Focused
126.0,0.7140816811051303,Focused
127.5,0.7110578846349548,Focused
129.0,0.6096945080816696,Focused
130.5,0.9812723220482742,Focused
132.0,0.9801431113072486,Focused
133.5,0.9863775272284698,Focused
135.0,0.8918398073846622,Focused
136.5,0.6093506909942382,Focused
138.0,0.9561777105559947,Focused
139.5,0.993845373813993,Focused
141.0,0.9949961483987932,Focused
142.5,0.982085946138391,Focused
144.0,0.979583658119042,Focused
145.5,0.9490841340084714,Focused
147.0,0.9391041320174462,Focused
148.5,0.79924040672654,Focused
150.0,0.6372490134269044,Focused
151.5,0.5891268612906825,Focused
153.0,0.6358478053060506,Focused
154.5,0.7221796749054648,Focused
156.0,0.7712412300274065,Focused
157.5,0.8498300606225935,Focused
159.0,0.874520731632705,Focused
160.5,0.6696426063444744,Focused
162.0,0.7023006188679918,Focused
163.5,0.6550733210264457,Focused
165.0,0.7383883357192893,Focused
166.5,0.548769140940702,Focused
168.0,0.507645527463037,Focused
169.5,0.7707908858456062,Focused
171.0,0.8169300656371148,Focused
172.5,0.6816469550892756,Focused
174.0,0.5661195345288919,Focused
175.5,0.5498223196695307,Focused
177.0,0.5692645023200077,Focused
178.5,0.4894981453445805,Neutral
180.0,0.5322866465666108,Focused
181.5,0.7683521089798289,Focused
183.0,0.7381471669043818,Focused
184.5,0.6933992473375288,Focused
186.0,0.5537641411570016,Focused
187.5,0.6683298889862889,Focused
189.0,0.7185823772767843,Focused
190.5,0.6693542608774147,Focused
192.0,0.5565735661300035,Focused
193.5,0.531672932418068,Focused
195.0,0.4959534432072324,Neutral
196.5,0.616838262186567,Focused
198.0,0.6097004398858579,Focused
199.5,0.6425886954275483,Focused
201.0,0.6119305477557955,Focused
